family,design,grid_index,temperature,memory_angle,false_positive,false_negative,equal_grid_prior_weight,uniform_volume_prior_weight,temperature_variance_per_readout,temperature_sd_at_8e6,oracle_temperature_variance_per_readout,relative_c_efficiency,oracle_sd_inflation
internal_basis,bayes_equal_grid,3,0.6,0.2,0.02,0.01,0.012345679012345678,0.0031307977736549164,295765.8266319133,0.19227773747625898,255758.0829635702,0.86473168951282,1.075373456721467
internal_basis,bayes_equal_grid,4,0.6,0.2,0.02,0.04,0.012345679012345678,0.011479591836734691,326326.59494122583,0.20196738441553683,283606.5399738605,0.8690880374765054,1.0726748887392308
internal_basis,bayes_equal_grid,5,0.6,0.2,0.02,0.12,0.012345679012345678,0.008348794063079775,429802.7229154613,0.23178727394840437,377423.79997409467,0.8781326405145434,1.067136414488582
internal_basis,bayes_equal_grid,6,0.6,0.2,0.06,0.01,0.012345679012345678,0.0022769438353853937,664481.8562879375,0.2882017210843686,511256.35307197773,0.7694060390573507,1.1400455523655497
internal_basis,bayes_equal_grid,7,0.6,0.2,0.06,0.04,0.012345679012345678,0.008348794063079775,741808.0870735493,0.30450945943302593,575366.6259714339,0.7756273300298856,1.1354642061030178
internal_basis,bayes_equal_grid,8,0.6,0.2,0.06,0.12,0.012345679012345678,0.006071850227694383,1012282.9547536875,0.3557181037622501,800495.1560910228,0.790782016363994,1.1245314550534884
internal_basis,bayes_equal_grid,9,0.6,0.5,0.005,0.01,0.012345679012345678,0.0019923258559622196,5494.782795069346,0.026207782229400265,3961.4465960821126,0.7209468952324835,1.1777371163909538
internal_basis,bayes_equal_grid,10,0.6,0.5,0.005,0.04,0.012345679012345678,0.007305194805194804,5991.381464136268,0.027366451779816715,4202.41241540903,0.7014095898523897,1.1940270079791786
internal_basis,bayes_equal_grid,11,0.6,0.5,0.005,0.12,0.012345679012345678,0.005312868949232585,7610.102624156569,0.030842548987066083,4963.623868198365,0.6522413840310709,1.2382143263402996
internal_basis,bayes_equal_grid,12,0.6,0.5,0.02,0.01,0.012345679012345678,0.007305194805194804,8833.109989032002,0.03322858330758325,6466.707141679322,0.7320985643458507,1.1687327728093535
internal_basis,bayes_equal_grid,13,0.6,0.5,0.02,0.04,0.012345679012345678,0.02678571428571428,9740.292975795186,0.034893217420788214,7030.417585594473,0.7217870759190914,1.1770514570498172
internal_basis,bayes_equal_grid,14,0.6,0.5,0.02,0.12,0.012345679012345678,0.019480519480519477,12806.915673960493,0.04001080428140706,8763.355775848431,0.6842674691507822,1.208890746252129
internal_basis,bayes_equal_grid,15,0.6,0.5,0.06,0.01,0.012345679012345678,0.005312868949232584,21341.333928230266,0.05164946022011056,15364.065412734171,0.7199205759303837,1.1785763088584331
internal_basis,bayes_equal_grid,16,0.6,0.5,0.06,0.04,0.012345679012345678,0.019480519480519477,23872.689136543424,0.054626789600597324,17216.371271611555,0.7211743584118211,1.1775513686914962
internal_basis,bayes_equal_grid,17,0.6,0.5,0.06,0.12,0.012345679012345678,0.01416765053128689,32757.718748577456,0.06398995892772695,23649.277370701733,0.7219451864830707,1.1769225591335968
internal_basis,bayes_equal_grid,18,0.6,0.9,0.005,0.01,0.012345679012345678,0.001138471917692697,426.55582576216204,0.007302018777041747,162.05443168275912,0.3799137695358005,1.6223983009077831
internal_basis,bayes_equal_grid,19,0.6,0.9,0.005,0.04,0.012345679012345678,0.004174397031539889,459.7817766773724,0.007581076578209163,174.34512641310653,0.3791910320435427,1.6239437091374356
internal_basis,bayes_equal_grid,20,0.6,0.9,0.005,0.12,0.012345679012345678,0.0030359251138471917,568.6840601726537,0.008431222184332572,214.58905953852732,0.3773431938172799,1.6279150548394117
internal_basis,bayes_equal_grid,21,0.6,0.9,0.02,0.01,0.012345679012345678,0.004174397031539889,978.097530950608,0.011057223492759201,376.13122998071503,0.3845539100943799,1.6125804272018078
internal_basis,bayes_equal_grid,22,0.6,0.9,0.02,0.04,0.012345679012345678,0.01530612244897959,1073.2724868093005,0.011582705247530153,411.5868368730515,0.3834877367411566,1.61482052092781
internal_basis,bayes_equal_grid,23,0.6,0.9,0.02,0.12,0.012345679012345678,0.011131725417439701,1396.0189935724313,0.013209934677982095,531.7938371850481,0.38093596121080026,1.6202200921969452
internal_basis,bayes_equal_grid,24,0.6,0.9,0.06,0.01,0.012345679012345678,0.0030359251138471917,3090.409636409438,0.019654546663588547,1301.082058101052,0.421006342580753,1.541188219390435
internal_basis,bayes_equal_grid,25,0.6,0.9,0.06,0.04,0.012345679012345678,0.011131725417439701,3453.6430390725004,0.02077752102355001,1447.6067563490476,0.4191535546585649,1.544590727015721
internal_basis,bayes_equal_grid,26,0.6,0.9,0.06,0.12,0.012345679012345678,0.00809580030359251,4720.425215680477,0.02429100969412469,1959.2527788913267,0.41505853590964875,1.5521915866623308
